continent,total_cases
Asia,28825.0
Asia,29404.0
Asia,30094.0
Asia,30710.0
Asia,31460.0
Asia,32189.0
Asia,33075.0
Asia,33613.0
Asia,34244.0
Asia,34833.0
Asia,35511.0
Asia,36240.0
Asia,36666.0
Asia,37321.0
Asia,37959.0
Asia,38427.0
Asia,38969.0
Asia,39464.0
Asia,40157.0
Asia,40782.0
Asia,41581.0
Asia,42052.0
Asia,42711.0
Asia,43446.0
Asia,44124.0
Asia,44711.0
Asia,45366.0
Asia,46065.0
Asia,46810.0
Asia,47649.0
Asia,48532.0
Asia,49255.0
Asia,50385.0
Asia,51384.0
Asia,52350.0
Asia,53298.0
Asia,54291.0
Asia,55187.0
Asia,56122.0
Asia,57103.0
Asia,58057.0
Asia,59045.0
Asia,59978.0
Asia,60959.0
Asia,61870.0
Asia,62700.0
Asia,63615.0
Asia,64611.0
Asia,1.0
Asia,1.0
Asia,1.0
Asia,1.0
Asia,1.0
Asia,1.0
Asia,1.0
Asia,1.0
Asia,1.0
Asia,1.0
Asia,1.0
Asia,1.0
Asia,1.0
Asia,1.0
Asia,2.0
Asia,2.0
Asia,2.0
Asia,2.0
Asia,2.0
Asia,2.0
Asia,2.0
Asia,3.0
Asia,3.0
Asia,4.0
Asia,4.0
Asia,4.0
Asia,4.0
Asia,5.0
Asia,5.0
Asia,5.0
Asia,5.0
Asia,5.0
Asia,5.0
Asia,5.0
Asia,5.0
Asia,5.0
Asia,5.0
Asia,5.0
Asia,5.0
Asia,5.0
Asia,5.0
Asia,5.0
Asia,5.0
Asia,5.0
Asia,5.0
Asia,5.0
Asia,6.0
Asia,6.0
Asia,7.0
Asia,7.0
Asia,7.0
Asia,7.0
Asia,7.0
Asia,7.0
Asia,7.0
Asia,7.0
Asia,7.0
Asia,7.0
Asia,7.0
Asia,7.0
Asia,7.0
Asia,7.0
Asia,7.0
Asia,7.0
Asia,7.0
Asia,7.0
Asia,9.0
Asia,11.0
Asia,15.0
Asia,20.0
Asia,21.0
Asia,21.0
Asia,21.0
Asia,21.0
Asia,21.0
Asia,21.0
Asia,21.0
Asia,21.0
Asia,24.0
Asia,24.0
Asia,27.0
Asia,27.0
Asia,28.0
Asia,31.0
Asia,31.0
Asia,33.0
Asia,43.0
Asia,43.0
Asia,47.0
Asia,47.0
Asia,47.0
Asia,48.0
Asia,48.0
Asia,59.0
Asia,59.0
Asia,59.0
Asia,59.0
Asia,62.0
Asia,62.0
Asia,66.0
Asia,66.0
Asia,67.0
Asia,67.0
Asia,67.0
Asia,67.0
Asia,68.0
Asia,68.0
Asia,68.0
Asia,68.0
Asia,70.0
Asia,70.0
Asia,70.0
Asia,70.0
Asia,75.0
Asia,76.0
Asia,77.0
Asia,77.0
Asia,77.0
Asia,77.0
Asia,77.0
Asia,78.0
Asia,80.0
Asia,80.0
Asia,80.0
Asia,80.0
Asia,80.0
Asia,80.0
Asia,82.0
Asia,84.0
Asia,84.0
Asia,84.0
Asia,84.0
Asia,86.0
Asia,87.0
Asia,87.0
Asia,89.0
Asia,90.0
Asia,92.0
Asia,92.0
Asia,92.0
Asia,92.0
Asia,92.0
Asia,95.0
Asia,99.0
Asia,99.0
Asia,99.0
Asia,101.0
Asia,101.0
Asia,102.0
Asia,102.0
Asia,103.0
Asia,105.0
Asia,105.0
Asia,108.0
Asia,108.0
Asia,108.0
Asia,110.0
Asia,110.0
Asia,113.0
Asia,113.0
Asia,128.0
Asia,133.0
Asia,133.0
Asia,138.0
Asia,141.0
Asia,147.0
Asia,147.0
Asia,153.0
Asia,154.0
Asia,155.0
Asia,155.0
Asia,156.0
Asia,173.0
Asia,173.0
Asia,184.0
Asia,195.0
Asia,195.0
Asia,224.0
Asia,225.0
Asia,227.0
Asia,227.0
Asia,227.0
Asia,228.0
Asia,228.0
Asia,228.0
Asia,233.0
Asia,234.0
Asia,234.0
Asia,238.0
Asia,241.0
Asia,244.0
Asia,245.0
Asia,245.0
Asia,246.0
Asia,246.0
Asia,246.0
Asia,252.0
Asia,259.0
Asia,261.0
Asia,261.0
Asia,261.0
Asia,261.0
Asia,263.0
Asia,263.0
Asia,271.0
Asia,273.0
Asia,280.0
Asia,281.0
Asia,282.0
Asia,282.0
Asia,283.0
Asia,283.0
Asia,298.0
Asia,299.0
Asia,300.0
Asia,304.0
Asia,304.0
Asia,306.0
Asia,306.0
Asia,309.0
Asia,309.0
Asia,313.0
Asia,316.0
Asia,316.0
Asia,316.0
Asia,325.0
Asia,327.0
Asia,330.0
Asia,331.0
Asia,332.0
Asia,336.0
Asia,336.0
Asia,340.0
Asia,342.0
Asia,342.0
Asia,345.0
Asia,346.0
Asia,346.0
Asia,348.0
Asia,349.0
Asia,354.0
Asia,356.0
Asia,358.0
Asia,358.0
Asia,358.0
Asia,358.0
Asia,359.0
Asia,359.0
Asia,364.0
Asia,364.0
Asia,364.0
Asia,369.0
Asia,369.0
Asia,375.0
Asia,375.0
Asia,377.0
Asia,378.0
Asia,378.0
Asia,378.0
Asia,378.0
Asia,379.0
Asia,382.0
Asia,386.0
Asia,386.0
Asia,386.0
Asia,389.0
Asia,395.0
Asia,396.0
Asia,396.0
Asia,410.0
Asia,414.0
Asia,415.0
Asia,418.0
Asia,424.0
Asia,426.0
Asia,430.0
Asia,432.0
Asia,433.0
Asia,433.0
Asia,434.0
Asia,436.0
Asia,437.0
Asia,438.0
Asia,438.0
Asia,439.0
Asia,440.0
Asia,440.0
Asia,443.0
Asia,443.0
Asia,446.0
Asia,479.0
Asia,479.0
Asia,519.0
Asia,519.0
Asia,576.0
Asia,597.0
Asia,623.0
Asia,623.0
Asia,636.0
Asia,655.0
Asia,670.0
Asia,689.0
Asia,710.0
Asia,716.0
Asia,734.0
Asia,734.0
Asia,755.0
Asia,767.0
Asia,771.0
Asia,810.0
Asia,813.0
Asia,825.0
Asia,831.0
Asia,833.0
Asia,834.0
Asia,837.0
Asia,842.0
Asia,842.0
Asia,843.0
Asia,848.0
Asia,850.0
Asia,850.0
Asia,851.0
Asia,854.0
Asia,855.0
Asia,856.0
Asia,856.0
Asia,856.0
Asia,857.0
Asia,858.0
Asia,858.0
Asia,859.0
Asia,859.0
Asia,859.0
Asia,859.0
Asia,859.0
Asia,861.0
Asia,861.0
Asia,861.0
Asia,861.0
Asia,861.0
Asia,861.0
Asia,861.0
Asia,863.0
Asia,863.0
Asia,864.0
Asia,866.0
Asia,866.0
Asia,866.0
Asia,866.0
Asia,866.0
Asia,866.0
Asia,866.0
Asia,866.0
Asia,867.0
Asia,867.0
Asia,867.0
Asia,867.0
Asia,867.0
Asia,867.0
Asia,867.0
Asia,867.0
Asia,867.0
Asia,867.0
Asia,867.0
Asia,868.0
Asia,868.0
Asia,868.0
Asia,868.0
Asia,868.0
Asia,868.0
Asia,868.0
Asia,868.0
Asia,868.0
Asia,868.0
Asia,868.0
Asia,868.0
Asia,868.0
Asia,868.0
Asia,869.0
Asia,869.0
Asia,869.0
Asia,869.0
Asia,870.0
Asia,870.0
Asia,870.0
Asia,871.0
Asia,872.0
Asia,872.0
Asia,872.0
Asia,873.0
Asia,886.0
Asia,889.0
Asia,891.0
Asia,891.0
Asia,891.0
Asia,896.0
Asia,900.0
Asia,900.0
Asia,906.0
Asia,910.0
Asia,918.0
Asia,921.0
Asia,927.0
Asia,929.0
Asia,934.0
Asia,941.0
Asia,952.0
Asia,957.0
Asia,961.0
Asia,966.0
Asia,986.0
Asia,992.0
Asia,1008.0
Asia,1018.0
Asia,1022.0
Asia,1026.0
Asia,1053.0
Asia,1059.0
Asia,1066.0
Asia,1074.0
Asia,1106.0
Asia,1111.0
Asia,1119.0
Asia,1135.0
Asia,1144.0
Asia,1161.0
Asia,1190.0
Asia,1202.0
Asia,1221.0
Asia,1241.0
Asia,1247.0
Asia,1257.0
Asia,1263.0
Asia,1276.0
Asia,1279.0
Asia,1286.0
Asia,1296.0
Asia,1309.0
Asia,1322.0
Asia,1338.0
Asia,1374.0
Asia,1392.0
Asia,1394.0
Asia,1411.0
Asia,1423.0
Asia,1464.0
Asia,1491.0
Asia,1503.0
Asia,1603.0
Asia,1612.0
Asia,1620.0
Asia,1632.0
Asia,1639.0
Asia,1654.0
Asia,1669.0
Asia,1682.0
Asia,1687.0
Asia,1703.0
Asia,1724.0
Asia,1739.0
Asia,1769.0
Asia,1789.0
Asia,1808.0
Asia,1813.0
Asia,1826.0
Asia,1842.0
Asia,1854.0
Asia,1882.0
Asia,1889.0
Asia,1903.0
Asia,1924.0
Asia,1939.0
Asia,1963.0
Asia,1970.0
Asia,2006.0
Asia,2013.0
Asia,2027.0
Asia,2052.0
Asia,2062.0
Asia,2076.0
Asia,2100.0
Asia,2104.0
Asia,2122.0
Asia,2133.0
Asia,2159.0
Asia,2169.0
Asia,2210.0
Asia,2249.0
Asia,2252.0
Asia,2258.0
Asia,2266.0
Asia,2275.0
Asia,2290.0
Asia,2324.0
Asia,2370.0
Asia,2380.0
Asia,1.0
Asia,1.0
Asia,1.0
Asia,1.0
Asia,1.0
Asia,1.0
Asia,1.0
Asia,5.0
Asia,6.0
Asia,6.0
Asia,6.0
Asia,10.0
Asia,10.0
Asia,10.0
Asia,10.0
Asia,10.0
Asia,11.0
Asia,11.0
Asia,12.0
Asia,12.0
Asia,12.0
Asia,12.0
Asia,14.0
Asia,14.0
Asia,14.0
Asia,14.0
Asia,14.0
Asia,15.0
Asia,15.0
Asia,16.0
Asia,16.0
Asia,16.0
Asia,16.0
Asia,16.0
Asia,17.0
Asia,30.0
Asia,30.0
Asia,31.0
Asia,31.0
Asia,31.0
Asia,32.0
Asia,33.0
Asia,34.0
Asia,35.0
Asia,36.0
Asia,37.0
Asia,37.0
Asia,38.0
Asia,38.0
Asia,38.0
Asia,38.0
Asia,38.0
Asia,38.0
Asia,39.0
Asia,39.0
Asia,40.0
Asia,41.0
Asia,41.0
Asia,41.0
Asia,42.0
Asia,42.0
Asia,42.0
Asia,42.0
Asia,42.0
Asia,42.0
Asia,98.0
Asia,98.0
Asia,135.0
Asia,136.0
Asia,140.0
Asia,140.0
Asia,140.0
Asia,140.0
Asia,141.0
Asia,141.0
Asia,141.0
Asia,141.0
Asia,141.0
Asia,148.0
Asia,161.0
Asia,179.0
Asia,179.0
Asia,179.0
Asia,185.0
Asia,185.0
Asia,185.0
Asia,186.0
Asia,191.0
Asia,193.0
Asia,193.0
Asia,194.0
Asia,194.0
Asia,194.0
Asia,197.0
Asia,197.0
Asia,197.0
Asia,197.0
Asia,197.0
Asia,197.0
Asia,201.0
Asia,204.0
Asia,204.0
Asia,206.0
Asia,213.0
Asia,215.0
Asia,215.0
Asia,216.0
Asia,219.0
Asia,219.0
Asia,219.0
Asia,220.0
Asia,220.0
Asia,220.0
Asia,220.0
Asia,220.0
Asia,220.0
Asia,220.0
Asia,220.0
Asia,225.0
Asia,227.0
Asia,227.0
Asia,227.0
Asia,227.0
Asia,230.0
Asia,230.0
Asia,243.0
Asia,261.0
Asia,261.0
Asia,262.0
Asia,287.0
Asia,287.0
Asia,287.0
Asia,287.0
Asia,287.0
Asia,287.0
Asia,288.0
Asia,288.0
Asia,288.0
Asia,288.0
Asia,289.0
Asia,291.0
Asia,291.0
Asia,291.0
Asia,291.0
Asia,293.0
Asia,293.0
Asia,293.0
Asia,293.0
Asia,293.0
Asia,293.0
Asia,293.0
Asia,293.0
Asia,293.0
Asia,293.0
Asia,293.0
Asia,297.0
Asia,297.0
Asia,298.0
Asia,298.0
Asia,298.0
Asia,298.0
Asia,298.0
Asia,298.0
Asia,298.0
Asia,298.0
Asia,298.0
Asia,298.0
Asia,298.0
Asia,300.0
Asia,301.0
Asia,301.0
Asia,301.0
Asia,301.0
Asia,301.0
Asia,304.0
Asia,306.0
Asia,306.0
Asia,310.0
Asia,310.0
Asia,310.0
Asia,310.0
Asia,310.0
Asia,310.0
Asia,310.0
Asia,311.0
Asia,311.0
Asia,311.0
Asia,311.0
Asia,311.0
Asia,311.0
Asia,311.0
Asia,311.0
Asia,311.0
Asia,312.0
Asia,312.0
Asia,313.0
Asia,313.0
Asia,313.0
Asia,313.0
Asia,313.0
Asia,313.0
Asia,313.0
Asia,313.0
Asia,313.0
Asia,313.0
Asia,313.0
Asia,313.0
Asia,313.0
Asia,314.0
Asia,315.0
Asia,315.0
Asia,315.0
Asia,315.0
Asia,315.0
Asia,315.0
Asia,318.0
Asia,320.0
Asia,320.0
Asia,320.0
Asia,320.0
Asia,320.0
Asia,320.0
Asia,324.0
Asia,326.0
Asia,327.0
Asia,328.0
Asia,328.0
Asia,328.0
Asia,338.0
Asia,339.0
Asia,340.0
Asia,340.0
Asia,340.0
Asia,340.0
Asia,346.0
Asia,346.0
Asia,349.0
Asia,350.0
Asia,352.0
Asia,353.0
Asia,356.0
Asia,357.0
Asia,357.0
Asia,362.0
Asia,368.0
Asia,382.0
Asia,406.0
Asia,412.0
Asia,416.0
Asia,428.0
Asia,431.0
Asia,434.0
Asia,455.0
Asia,505.0
Asia,555.0
Asia,578.0
Asia,608.0
Asia,640.0
Asia,672.0
Asia,699.0
Asia,712.0
Asia,738.0
Asia,760.0
Asia,784.0
Asia,791.0
Asia,801.0
Asia,812.0
Asia,819.0
Asia,831.0
Asia,842.0
Asia,849.0
Asia,887.0
Asia,888.0
Asia,893.0
Asia,898.0
Asia,905.0
Asia,906.0
Asia,907.0
Asia,912.0
Asia,917.0
Asia,918.0
Asia,923.0
Asia,941.0
Asia,953.0
Asia,961.0
Asia,993.0
Asia,1006.0
Asia,1063.0
Asia,1069.0
Asia,1075.0
Asia,1082.0
Asia,1121.0
Asia,1137.0
Asia,1175.0
Asia,1195.0
Asia,1215.0
Asia,1220.0
Asia,1242.0
Asia,1263.0
Asia,1286.0
Asia,1308.0
Asia,1308.0
Asia,1308.0
Asia,1395.0
Asia,1408.0
Asia,1429.0
Asia,1442.0
Asia,1456.0
Asia,1469.0
Asia,1479.0
Asia,1491.0
Asia,1512.0
Asia,1517.0
Asia,1526.0
Asia,1536.0
Asia,1568.0
Asia,1584.0
Asia,1592.0
Asia,1611.0
Asia,1627.0
Asia,1643.0
Asia,1656.0
Asia,1667.0
Asia,1692.0
Asia,1710.0
Asia,1742.0
Asia,1779.0
Asia,1814.0
Asia,1832.0
Asia,1859.0
Asia,1890.0
Asia,1928.0
Asia,1989.0
Asia,2023.0
Asia,2073.0
Asia,2120.0
Asia,2174.0
Asia,2207.0
Asia,2247.0
Asia,2293.0
Asia,2351.0
Asia,2383.0
Asia,2416.0
Asia,2444.0
Asia,2493.0
Asia,2551.0
Asia,2586.0
Asia,2638.0
Asia,2693.0
Asia,2723.0
Asia,2755.0
Asia,2801.0
Asia,2831.0
Asia,2866.0
Asia,2907.0
Asia,2952.0
Asia,3000.0
Asia,3032.0
Asia,3076.0
Asia,3153.0
Asia,3161.0
Asia,3228.0
Asia,3336.0
Asia,3372.0
Asia,3481.0
Asia,3481.0
Asia,3664.0
Asia,3833.0
Asia,3961.0
Asia,4083.0
Asia,4210.0
Asia,4340.0
Asia,4498.0
Asia,4658.0
Asia,4806.0
Asia,4806.0
Asia,5186.0
Asia,5392.0
Asia,5610.0
Asia,5895.0
Asia,6332.0
Asia,6693.0
Asia,6693.0
Asia,7589.0
Asia,8070.0
Asia,8447.0
Asia,8841.0
Asia,8841.0
Asia,9598.0
Asia,9598.0
Asia,10820.0
Asia,11651.0
Asia,11651.0
Asia,12226.0
Asia,13494.0
Asia,14183.0
Asia,14183.0
Asia,15014.0
Asia,16603.0
Asia,17823.0
Asia,18565.0
Asia,18565.0
Asia,19672.0
Asia,21995.0
Asia,22884.0
Asia,24195.0
Asia,25364.0
Asia,25364.0
Asia,26692.0
Asia,29219.0
Asia,30483.0
Asia,31339.0
Asia,31339.0
Asia,32437.0
Asia,33608.0
Asia,35979.0
Asia,37285.0
Asia,37285.0
Asia,39381.0
Asia,40396.0
Asia,41524.0
Asia,41524.0
Asia,43201.0
Asia,44016.0
Asia,44820.0
Asia,45459.0
Asia,45936.0
Asia,46448.0
Asia,47033.0
Asia,47548.0
Asia,48101.0
Asia,48642.0
Asia,49175.0
Asia,49524.0
Asia,50099.0
Asia,50618.0
Asia,51247.0
Asia,51931.0
Asia,52470.0
Asia,53100.0
Asia,53734.0
Asia,54414.0
Asia,55067.0
Asia,55852.0
Asia,56621.0
Asia,56621.0
Asia,57512.0
Asia,58439.0
Asia,60372.0
Asia,60372.0
Asia,62585.0
Asia,63978.0
Asia,63978.0
Asia,66443.0
Asia,67710.0
Asia,67710.0
Asia,69022.0
Asia,70482.0
Asia,72104.0
Asia,73896.0
Asia,76084.0
Asia,78347.0
Asia,83128.0
Asia,85770.0
Asia,88516.0
Asia,91151.0
Asia,91151.0
Asia,93551.0
Asia,98050.0
Asia,98050.0
Asia,102629.0
Asia,104900.0
Asia,107262.0
Asia,109694.0
Asia,111505.0
Asia,111505.0
Asia,113232.0
Asia,115478.0
Asia,120339.0
Asia,120339.0
Asia,125260.0
Asia,126811.0
Asia,126811.0
Asia,130452.0
Asia,130452.0
Asia,134270.0
Asia,134270.0
Asia,137788.0
Asia,137788.0
Asia,140530.0
Asia,141689.0
Asia,143128.0
Asia,144492.0
Asia,0.0
Asia,1.0
Asia,1.0
Asia,1.0
Asia,1.0
Asia,1.0
Asia,2.0
Asia,3.0
Asia,6.0
Asia,6.0
Asia,7.0
Asia,12.0
Asia,15.0
Asia,15.0
Asia,21.0
Asia,37.0
Asia,47.0
Asia,56.0
Asia,60.0
Asia,88.0
Asia,60.0
Asia,81.0
Asia,112.0
Asia,138.0
Asia,177.0
Asia,251.0
Asia,295.0
Asia,371.0
Asia,386.0
Asia,628.0
Asia,843.0
Asia,1080.0
Asia,1249.0
Asia,1351.0
Asia,2468.0
Asia,2988.0
Asia,3421.0
Asia,3901.0
Asia,4433.0
Asia,4979.0
Asia,5717.0
Asia,6413.0
Asia,7132.0
Asia,7729.0
Asia,8157.0
Asia,8740.0
Asia,9191.0
Asia,9568.0
Asia,9906.0
Asia,10249.0
Asia,10607.0
Asia,10952.0
Asia,11504.0
Asia,11942.0
Asia,12341.0
Asia,12652.0
Asia,12948.0
Asia,13246.0
Asia,13537.0
Asia,13813.0
Asia,14112.0
Asia,14394.0
Asia,14619.0
Asia,14895.0
Asia,15143.0
Asia,15302.0
Asia,15385.0
Asia,15513.0
Asia,15672.0
Asia,15754.0
Asia,15896.0
Asia,16012.0
Asia,16069.0
Asia,16096.0
Asia,16149.0
Asia,16181.0
Asia,16246.0
Asia,16307.0
Asia,16340.0
Asia,16359.0
Asia,16388.0
Asia,16427.0
Asia,16450.0
Asia,16489.0
Asia,16511.0
Asia,16523.0
Asia,16528.0
Asia,16543.0
Asia,16570.0
Asia,16592.0
Asia,16607.0
Asia,16624.0
Asia,16643.0
Asia,16648.0
Asia,16661.0
Asia,16683.0
Asia,16733.0
Asia,16773.0
Asia,16850.0
Asia,16963.0
Asia,16992.0
Asia,17079.0
Asia,17179.0
Asia,17300.0
Asia,17397.0
Asia,17539.0
Asia,17666.0
Asia,17744.0
Asia,17884.0
Asia,18063.0
Asia,18236.0
Asia,18476.0
Asia,18667.0
Asia,18851.0
Asia,19000.0
Asia,19136.0
Asia,19334.0
Asia,19634.0
Asia,19905.0
Asia,20207.0
Asia,20517.0
Asia,20676.0
Asia,20849.0
Asia,21194.0
Asia,21645.0
Asia,22132.0
Asia,22648.0
Asia,23112.0
Asia,23510.0
Asia,23895.0
Asia,24652.0
Asia,25438.0
Asia,26410.0
Asia,27556.0
Asia,28495.0
Asia,29316.0
Asia,30147.0
Asia,31281.0
Asia,32671.0
Asia,33998.0
Asia,35523.0
Asia,36932.0
Asia,38100.0
Asia,39338.0
Asia,41058.0
Asia,42662.0
Asia,44539.0
Asia,46478.0
Asia,48083.0
Asia,49531.0
Asia,50547.0
Asia,52434.0
Asia,54440.0
Asia,56484.0
Asia,58474.0
Asia,60304.0
Asia,61416.0
Asia,62458.0
Asia,64506.0
Asia,66631.0
Asia,68585.0
Asia,70372.0
Asia,71734.0
Asia,72359.0
Asia,73067.0
Asia,74867.0
Asia,76596.0
Asia,78286.0
Asia,79963.0
Asia,81727.0
Asia,82481.0
Asia,83405.0
Asia,85109.0
Asia,86932.0
Asia,88554.0
Asia,90197.0
Asia,91585.0
Asia,92342.0
Asia,93410.0
Asia,95060.0
Asia,96709.0
Asia,98349.0
Asia,99836.0
Asia,101329.0
Asia,102040.0
Asia,103005.0
Asia,104905.0
Asia,106861.0
Asia,108814.0
Asia,110885.0
Asia,112717.0
Asia,113627.0
Asia,114728.0
Asia,116906.0
Asia,119158.0
Asia,122351.0
Asia,125012.0
Asia,127635.0
Asia,129140.0
Asia,131317.0
Asia,134705.0
Asia,138194.0
Asia,142190.0
Asia,146351.0
Asia,150326.0
Asia,153045.0
Asia,156220.0
Asia,161025.0
Asia,166564.0
Asia,171138.0
Asia,176523.0
Asia,181863.0
Asia,185672.0
Asia,188251.0
Asia,192117.0
Asia,199138.0
Asia,206263.0
Asia,214497.0
Asia,222887.0
Asia,228769.0
Asia,232183.0
Asia,233342.0
Asia,238333.0
Asia,247411.0
Asia,255142.0
Asia,262200.0
Asia,264793.0
Asia,267730.0
Asia,273451.0
Asia,278175.0
Asia,282340.0
Asia,286095.0
Asia,289058.0
Asia,289974.0
Asia,291620.0
Asia,294789.0
Asia,297125.0
Asia,299242.0
Asia,300854.0
Asia,302354.0
Asia,302765.0
Asia,303687.0
Asia,305204.0
Asia,306397.0
Asia,307569.0
Asia,308601.0
Asia,309450.0
Asia,309696.0
Asia,310303.0
Asia,311187.0
Asia,312074.0
Asia,312797.0
Asia,313441.0
Asia,314121.0
Asia,314349.0
Asia,315007.0
Asia,315795.0
Asia,316641.0
Asia,317410.0
Asia,317980.0
Asia,318671.0
Asia,318883.0
Asia,319417.0
Asia,320136.0
Asia,320811.0
Asia,321574.0
Asia,322410.0
Asia,323171.0
Asia,323463.0
Asia,324088.0
Asia,324961.0
Asia,325790.0
Asia,326585.0
Asia,327355.0
Asia,328129.0
Asia,328551.0
Asia,329316.0
Asia,330275.0
Asia,331132.0
Asia,332211.0
Asia,333296.0
Asia,334328.0
Asia,334908.0
Asia,335933.0
Asia,337191.0
Asia,338389.0
Asia,339968.0
Asia,341406.0
Asia,342101.0
Asia,343826.0
Asia,344906.0
Asia,346797.0
Asia,348285.0
Asia,350271.0
Asia,352397.0
Asia,353269.0
Asia,355786.0
Asia,357176.0
Asia,359506.0
Asia,360630.0
Asia,365042.0
Asia,367975.0
Asia,370152.0
Asia,372886.0
Asia,374760.0
Asia,378259.0
Asia,382487.0
Asia,385022.0
Asia,389678.0
Asia,394391.0
Asia,398664.0
Asia,401470.0
Asia,407285.0
Asia,412398.0
Asia,416584.0
Asia,423262.0
Asia,428510.0
Asia,434799.0
Asia,441542.0
Asia,448173.0
Asia,456139.0
Asia,463448.0
Asia,471048.0
Asia,477357.0
Asia,485434.0
Asia,491319.0
Asia,501073.0
Asia,510063.0
Asia,520060.0
Asia,529814.0
Asia,535049.0
Asia,543499.0
Asia,551689.0
Asia,558249.0
Asia,565629.0
Asia,575842.0
Asia,582869.0
Asia,589028.0
Asia,593961.0
Asia,597403.0
Asia,601069.0
Asia,609656.0
Asia,621590.0
Asia,628895.0
Asia,633991.0
Asia,638789.0
Asia,643435.0
Asia,652246.0
Asia,659978.0
Asia,668874.0
Asia,675618.0
Asia,680856.0
Asia,685583.0
Asia,692101.0
Asia,696528.0
Asia,703719.0
Asia,709729.0
Asia,714812.0
Asia,718746.0
Asia,721846.0
Asia,724380.0
Asia,730293.0
Asia,734575.0
Asia,738629.0
Asia,741934.0
Asia,744513.0
Asia,744513.0
Asia,750043.0
Asia,754998.0
Asia,759572.0
Asia,763756.0
Asia,767726.0
Asia,770780.0
Asia,773335.0
Asia,775807.0
Asia,779958.0
Asia,785218.0
Asia,789485.0
Asia,793407.0
Asia,796465.0
Asia,799727.0
Asia,801575.0
Asia,805116.0
Asia,808262.0
Asia,811492.0
Asia,814250.0
Asia,816198.0
Asia,817799.0
Asia,818977.0
Asia,820913.0
Asia,822703.0
Asia,824178.0
Asia,825562.0
Asia,826609.0
Asia,827220.0
Asia,827772.0
Asia,828764.0
Asia,829689.0
Asia,830028.0
Asia,830845.0
Asia,831383.0
Asia,831383.0
Asia,831924.0
Asia,832125.0
Asia,832639.0
Asia,833105.0
Asia,833456.0
Asia,833707.0
Asia,834070.0
Asia,834247.0
Asia,834603.0
Asia,834920.0
Asia,835216.0
Asia,835486.0
Asia,835674.0
Asia,835813.0
Asia,835933.0
Asia,836158.0
Asia,836334.0
Asia,836590.0
Asia,836902.0
Asia,836936.0
Asia,836883.0
Asia,837047.0
Asia,837218.0
Asia,837357.0
Asia,837492.0
Asia,837807.0
Asia,837892.0
Asia,837974.0
Asia,838024.0
Asia,838107.0
Asia,838217.0
Asia,838323.0
Asia,838407.0
Asia,838481.0
Asia,838481.0
Asia,838554.0
Asia,838621.0
Asia,838697.0
Asia,838767.0
Asia,838828.0
Asia,838858.0
Asia,838886.0
Asia,838894.0
Asia,838957.0
Asia,839000.0
Asia,839030.0
Asia,839059.0
Asia,839079.0
Asia,839118.0
Asia,839119.0
Asia,839159.0
Asia,839167.0
Asia,839221.0
Asia,839263.0
Asia,839290.0
Asia,839308.0
Asia,839319.0
Asia,839367.0
Asia,839389.0
Asia,839408.0
Asia,839420.0
Asia,839433.0
Asia,839453.0
Asia,839458.0
Asia,839475.0
Asia,839511.0
Asia,839517.0
Asia,839532.0
Asia,839539.0
Asia,839566.0
Asia,839571.0
Asia,839585.0
Asia,839585.0
Asia,839585.0
Asia,839630.0
Asia,839653.0
Asia,839661.0
Asia,839666.0
Asia,839690.0
Asia,839701.0
Asia,839720.0
Asia,839747.0
Asia,839769.0
Asia,839830.0
Asia,839867.0
Asia,839990.0
Asia,840079.0
Asia,840225.0
Asia,840444.0
Asia,840638.0
Asia,840823.0
Asia,840888.0
Asia,841196.0
Asia,841486.0
Asia,841777.0
Asia,842067.0
Asia,842371.0
Asia,842648.0
Asia,842969.0
Asia,843465.0
Asia,843892.0
Asia,844378.0
Asia,844989.0
Asia,845379.0
Asia,845811.0
Asia,846134.0
Asia,846327.0
Asia,847602.0
Asia,848322.0
Asia,849274.0
Asia,0.0
Asia,4.0
Asia,6.0
Asia,9.0
Asia,10.0
Asia,33.0
Asia,35.0
Asia,44.0
Asia,49.0
Asia,53.0
Asia,61.0
Asia,62.0
Asia,72.0
Asia,81.0
Asia,111.0
Asia,150.0
Asia,228.0
Asia,284.0
Asia,302.0
Asia,343.0
Asia,380.0
Asia,435.0
Asia,464.0
Asia,531.0
Asia,584.0
Asia,662.0
Asia,697.0
Asia,727.0
Asia,781.0
Asia,812.0
Asia,865.0
Asia,951.0
Asia,1091.0
Asia,1232.0
Asia,1295.0
Asia,1402.0
Asia,1546.0
Asia,1615.0
Asia,1676.0
Asia,1852.0
Asia,1995.0
Asia,2135.0
Asia,2289.0
Asia,2482.0
Asia,2601.0
Asia,2717.0
Asia,2835.0
Asia,3027.0
Asia,3138.0
Asia,3402.0
Asia,3597.0
Asia,3857.0
Asia,3920.0
Asia,4049.0
Asia,4205.0
Asia,4422.0
Asia,4578.0
Asia,4834.0
Asia,4975.0
Asia,5090.0
Asia,5207.0
Asia,5279.0
Asia,5417.0
Asia,5571.0
Asia,5689.0
Asia,5850.0
Asia,6157.0
Asia,6751.0
Asia,6751.0
Asia,6969.0
Asia,7234.0
Asia,7919.0
Asia,7919.0
Asia,8531.0
Asia,8969.0
Asia,8969.0
Asia,9304.0
Asia,9576.0
Asia,9932.0
Asia,10382.0
Asia,10858.0
Asia,11308.0
Asia,11571.0
Asia,12067.0
Asia,12067.0
Asia,12312.0
Asia,12511.0
Asia,12694.0
Asia,12859.0
